hour,day_of_week,temperature,industrial_index,demand,lag_1,lag_24
22,5,19.803113357058425,1.236873744944182,101.7528390447615,95.91454761691172,113.15167356280635
23,5,23.651609907969583,1.3627970775432285,121.1129582501382,101.7528390447615,126.28641327873426
0,6,24.76906546979132,0.7167398000907756,117.17580584639387,121.1129582501382,131.89253366539924
1,6,26.99030159032602,0.5957145555201617,124.35812710474227,117.17580584639387,127.5293367295455
2,6,29.348956094945343,0.5236385860463364,120.48203512746016,124.35812710474227,129.69193909181314
3,6,29.662098935480493,1.141971500443266,140.72479336140137,120.48203512746016,138.1943886437704
4,6,29.06123832836736,1.1070940360887809,137.52868004601456,140.72479336140137,128.41177832004766
5,6,28.72310322270367,1.04669741271407,137.72156789966704,137.52868004601456,136.17662564517892
6,6,32.57335980324986,0.7319470961159754,147.71869156987032,137.72156789966704,144.03223551604546
7,6,29.88884756545983,0.8909059959055147,132.74616232673517,147.71869156987032,147.29208699941458
8,6,29.34405631083514,1.094476335186173,139.99911234772185,132.74616232673517,145.71587164018746
9,6,28.511408818822733,0.9967668588591694,135.43230214199062,139.99911234772185,142.7913693766297
10,6,27.698084760767856,1.4877855202148873,143.40923890065147,135.43230214199062,119.6410456330758
11,6,26.149734813588665,0.6364397525567331,117.9104045897499,143.40923890065147,114.97605733860645
12,6,24.426337993119763,1.1951445540475938,123.6797186857037,117.9104045897499,124.89350021707634
13,6,23.159045833247006,0.9043187681042921,110.64133087528927,123.6797186857037,108.60383294853577
14,6,22.467246729784,0.9281996149256148,109.30586658181562,110.64133087528927,113.36793311503709
15,6,20.9210413229335,1.2175977656581762,108.09339332067283,109.30586658181562,100.32620017202572
16,6,19.957027198400645,1.1924361513243698,106.96723905501246,108.09339332067283,99.42102108043302
17,6,20.276801096246555,1.4912559937021883,109.61063279551529,106.96723905501246,98.17396356984338
18,6,19.745022782579145,0.6283942894541252,93.18923253594735,109.61063279551529,98.73977471358484
19,6,21.674363857137344,0.6041096493841663,95.68387399801239,93.18923253594735,97.42829173506043
20,6,18.018903172684798,1.224338817128741,105.24247940241652,95.68387399801239,110.14242306889875
21,6,22.555972945989723,1.078386917006409,109.4544352494767,105.24247940241652,95.91454761691172
22,6,23.746085192497624,0.7741606665598059,102.6562863115707,109.4544352494767,101.7528390447615
23,6,21.632514542079242,0.5794193689889866,106.05099051505498,102.6562863115707,121.1129582501382
0,0,24.65731240591965,0.5856582495964305,113.31059290118006,106.05099051505498,117.17580584639387
1,0,25.922654359516812,1.3941908746641183,135.35601764739476,113.31059290118006,124.35812710474227
2,0,26.092488305282178,0.6918673247187429,124.23533922280873,135.35601764739476,120.48203512746016
3,0,27.757717218341863,0.8233715621155208,138.17724777037208,124.23533922280873,140.72479336140137
4,0,28.219551173456363,0.726656402226988,128.22546178736076,138.17724777037208,137.52868004601456
5,0,31.581899574868963,0.8549963058319373,154.33622913024735,128.22546178736076,137.72156789966704
6,0,30.935678393147462,0.5694238427460934,141.42800406841496,154.33622913024735,147.71869156987032
7,0,31.1011842264395,1.0190597909082704,147.9125392763226,141.42800406841496,132.74616232673517
8,0,30.05179908296543,0.5676125635922149,134.9514214737707,147.9125392763226,139.99911234772185
9,0,27.40648213471551,1.3003565078223616,143.74782446231671,134.9514214737707,135.43230214199062
10,0,26.975479733720228,0.733712081910433,130.18856839078714,143.74782446231671,143.40923890065147
11,0,26.783469786740525,1.0400119146045106,133.89101507444667,130.18856839078714,117.9104045897499
12,0,23.777872191108056,1.3800790875614584,131.82413953145561,133.89101507444667,123.6797186857037
13,0,24.418903204659784,1.150877369047194,124.53590538300398,131.82413953145561,110.64133087528927
14,0,22.259674601841866,1.0329577865513353,114.58648967378846,124.53590538300398,109.30586658181562
15,0,21.08964528651767,0.8243337531153756,106.14107797251685,114.58648967378846,108.09339332067283
16,0,21.3808329492813,0.8330019130581979,105.17672528082413,106.14107797251685,106.96723905501246
17,0,20.6146341800407,1.1694869551981901,113.36105949175571,105.17672528082413,109.61063279551529
18,0,19.63903383418092,1.4941393612211675,115.94152505962778,113.36105949175571,93.18923253594735
19,0,21.329700671918904,1.1618391898493785,102.41576097394184,115.94152505962778,95.68387399801239
20,0,19.588809653477913,1.057783417370025,108.64073594610124,102.41576097394184,105.24247940241652
21,0,22.080401701011525,1.2306505102392462,117.28695437909883,108.64073594610124,109.4544352494767
22,0,23.09310125796838,0.9652056122837182,115.43418849227342,117.28695437909883,102.6562863115707
23,0,23.396358335173403,0.5601423426007852,109.24181771207064,115.43418849227342,106.05099051505498
0,1,25.326133022242118,1.0622968158779098,130.2705405220005,109.24181771207064,113.31059290118006
1,1,25.0429816491273,1.4576252845053803,139.669238825756,130.2705405220005,135.35601764739476
2,1,28.4240270192069,0.6753029423576596,128.03547988209615,139.669238825756,124.23533922280873
3,1,28.35063176948975,1.1900048908206657,143.7935860286319,128.03547988209615,138.17724777037208
4,1,28.807403998403153,0.7009336886590565,132.37876560420796,143.7935860286319,128.22546178736076
5,1,30.87863835728223,1.0358276844730812,142.99423417254997,132.37876560420796,154.33622913024735
6,1,29.29565630945724,0.5966764496467196,133.64468993807898,142.99423417254997,141.42800406841496
7,1,28.421167835081782,0.9503709362581851,143.09619307536624,133.64468993807898,147.9125392763226
8,1,27.77349784539829,1.256163328895246,147.18989144267414,143.09619307536624,134.9514214737707
9,1,29.14154385727838,0.8475715242389821,138.84484227149377,147.18989144267414,143.74782446231671
10,1,26.219570647503716,1.164911724487218,137.9126631452958,138.84484227149377,130.18856839078714
11,1,28.048889407496972,1.2954499607897292,141.1435033431586,137.9126631452958,133.89101507444667
12,1,22.91807059211628,1.4271778194794527,127.45525278815275,141.1435033431586,131.82413953145561
13,1,25.402361142777437,0.7346420818554535,119.20514110566056,127.45525278815275,124.53590538300398
14,1,22.71101746720262,0.8993159158093081,115.80958182627445,119.20514110566056,114.58648967378846
15,1,21.367752982196873,0.6524160133304174,105.97563240857734,115.80958182627445,106.14107797251685
16,1,20.12495389426886,1.4924835021583753,120.00606390828477,105.97563240857734,105.17672528082413
17,1,20.56950698290673,1.4270009679242954,117.14468660301188,120.00606390828477,113.36105949175571
18,1,19.96236529757515,1.0399571302805595,106.77821782338624,117.14468660301188,115.94152505962778
19,1,21.273672750571176,1.3420332943764213,117.93920384072938,106.77821782338624,102.41576097394184
20,1,20.78410062973985,1.020957977272042,108.24754298932896,117.93920384072938,108.64073594610124
21,1,21.61476785552914,1.1235856880027597,110.98455770556484,108.24754298932896,117.28695437909883
22,1,22.13638778778614,0.5891244321160166,105.56606332606131,110.98455770556484,115.43418849227342
23,1,23.648959150766327,1.255270420496808,122.58042832602426,105.56606332606131,109.24181771207064
